uuid,host,port,accuracy,loss,round,timestamp,session_uuid
76a83e36-3488-4ac0-a9e9-1f5aff89a062,localhost,1883,0.9833333492279053,0.05863897129893303,9,2023-07-14 20:07:01.420464,901fdf26-122d-4a10-8391-1f76938f3300
9f3121fd-7d4d-4d7a-9cb2-0468d63b6f52,localhost,1883,0.9833333492279053,0.05451897159218788,9,2023-07-14 20:07:01.423453,901fdf26-122d-4a10-8391-1f76938f3300
56f969a0-12d1-46e9-ac27-6706e6a5fbfb,localhost,1883,0.9829999804496765,0.05765625834465027,9,2023-07-14 20:07:01.541585,901fdf26-122d-4a10-8391-1f76938f3300
89c3ec5c-8f98-4166-9e77-cc1409f82b34,localhost,1883,0.9806666374206543,0.06108531355857849,9,2023-07-14 20:07:01.722376,901fdf26-122d-4a10-8391-1f76938f3300
7c4635c3-5948-4889-8f9a-ea35919d96e2,localhost,1883,0.9829999804496765,0.05694868415594101,9,2023-07-14 20:07:02.411880,901fdf26-122d-4a10-8391-1f76938f3300
66aad54e-215c-4912-a550-50c7adfe4dcb,localhost,1883,0.9836666584014893,0.05302157998085022,9,2023-07-14 20:07:02.558280,901fdf26-122d-4a10-8391-1f76938f3300
89c3ec5c-8f98-4166-9e77-cc1409f82b34,localhost,1883,0.9850000143051147,0.05257197096943855,10,2023-07-14 20:07:09.904303,901fdf26-122d-4a10-8391-1f76938f3300
9f3121fd-7d4d-4d7a-9cb2-0468d63b6f52,localhost,1883,0.981333315372467,0.06066731736063957,10,2023-07-14 20:07:10.052291,901fdf26-122d-4a10-8391-1f76938f3300
1cafe96d-5f23-4bae-b3b3-15ae27f1a35d,localhost,1883,0.9836666584014893,0.054124582558870316,10,2023-07-14 20:07:10.076286,901fdf26-122d-4a10-8391-1f76938f3300
00bf3ee2-fb7b-45df-bc9b-2b061ec95402,localhost,1883,0.9866666793823242,0.05125340819358826,10,2023-07-14 20:07:10.148289,901fdf26-122d-4a10-8391-1f76938f3300
7c4635c3-5948-4889-8f9a-ea35919d96e2,localhost,1883,0.9803333282470703,0.06643389910459518,10,2023-07-14 20:07:11.051879,901fdf26-122d-4a10-8391-1f76938f3300
f2252504-27b9-4ddb-b254-83627a2c684c,localhost,1883,0.9856666922569275,0.050958774983882904,10,2023-07-14 20:07:11.159673,901fdf26-122d-4a10-8391-1f76938f3300
66aad54e-215c-4912-a550-50c7adfe4dcb,localhost,1883,0.9826666712760925,0.05553169921040535,10,2023-07-14 20:07:11.465909,901fdf26-122d-4a10-8391-1f76938f3300
56f969a0-12d1-46e9-ac27-6706e6a5fbfb,localhost,1883,0.9906666874885559,0.04294219985604286,10,2023-07-14 20:07:11.712841,901fdf26-122d-4a10-8391-1f76938f3300
00bf3ee2-fb7b-45df-bc9b-2b061ec95402,localhost,1883,0.9879999756813049,0.04332941025495529,1,2023-07-14 20:07:21.266013,67f29069-1dd9-4381-b83a-f777437c0f63
9f3121fd-7d4d-4d7a-9cb2-0468d63b6f52,localhost,1883,0.987333357334137,0.04691637307405472,1,2023-07-14 20:07:21.502655,67f29069-1dd9-4381-b83a-f777437c0f63
76a83e36-3488-4ac0-a9e9-1f5aff89a062,localhost,1883,0.9863333106040955,0.05529716983437538,1,2023-07-14 20:07:21.518654,67f29069-1dd9-4381-b83a-f777437c0f63
56f969a0-12d1-46e9-ac27-6706e6a5fbfb,localhost,1883,0.9863333106040955,0.054615482687950134,1,2023-07-14 20:07:21.618697,67f29069-1dd9-4381-b83a-f777437c0f63
7c4635c3-5948-4889-8f9a-ea35919d96e2,localhost,1883,0.9863333106040955,0.04849166423082352,1,2023-07-14 20:07:21.767151,67f29069-1dd9-4381-b83a-f777437c0f63
66aad54e-215c-4912-a550-50c7adfe4dcb,localhost,1883,0.9819999933242798,0.06439770758152008,1,2023-07-14 20:07:21.877659,67f29069-1dd9-4381-b83a-f777437c0f63
6ee40a05-c191-4e06-a5f0-05c934558f13,localhost,1883,0.9879999756813049,0.04277597740292549,1,2023-07-14 20:07:21.963342,67f29069-1dd9-4381-b83a-f777437c0f63
89c3ec5c-8f98-4166-9e77-cc1409f82b34,localhost,1883,0.9863333106040955,0.04759470000863075,1,2023-07-14 20:07:22.686611,67f29069-1dd9-4381-b83a-f777437c0f63
00bf3ee2-fb7b-45df-bc9b-2b061ec95402,localhost,1883,0.9863333106040955,0.044577304273843765,2,2023-07-14 20:07:30.212412,67f29069-1dd9-4381-b83a-f777437c0f63
89c3ec5c-8f98-4166-9e77-cc1409f82b34,localhost,1883,0.9823333621025085,0.05528322979807854,2,2023-07-14 20:07:30.564423,67f29069-1dd9-4381-b83a-f777437c0f63
76a83e36-3488-4ac0-a9e9-1f5aff89a062,localhost,1883,0.984000027179718,0.05506177619099617,2,2023-07-14 20:07:30.745355,67f29069-1dd9-4381-b83a-f777437c0f63
66aad54e-215c-4912-a550-50c7adfe4dcb,localhost,1883,0.9823333621025085,0.05753427743911743,2,2023-07-14 20:07:30.826812,67f29069-1dd9-4381-b83a-f777437c0f63
9f3121fd-7d4d-4d7a-9cb2-0468d63b6f52,localhost,1883,0.981333315372467,0.06029587239027023,2,2023-07-14 20:07:30.857872,67f29069-1dd9-4381-b83a-f777437c0f63
56f969a0-12d1-46e9-ac27-6706e6a5fbfb,localhost,1883,0.9879999756813049,0.04350389167666435,2,2023-07-14 20:07:31.076787,67f29069-1dd9-4381-b83a-f777437c0f63
6ee40a05-c191-4e06-a5f0-05c934558f13,localhost,1883,0.9850000143051147,0.05000101774930954,2,2023-07-14 20:07:31.108773,67f29069-1dd9-4381-b83a-f777437c0f63
7c4635c3-5948-4889-8f9a-ea35919d96e2,localhost,1883,0.9826666712760925,0.05486922338604927,2,2023-07-14 20:07:31.442830,67f29069-1dd9-4381-b83a-f777437c0f63
89c3ec5c-8f98-4166-9e77-cc1409f82b34,localhost,1883,0.9816666841506958,0.05573747679591179,3,2023-07-14 20:07:39.369450,67f29069-1dd9-4381-b83a-f777437c0f63
00bf3ee2-fb7b-45df-bc9b-2b061ec95402,localhost,1883,0.9863333106040955,0.04929608479142189,3,2023-07-14 20:07:39.393456,67f29069-1dd9-4381-b83a-f777437c0f63
76a83e36-3488-4ac0-a9e9-1f5aff89a062,localhost,1883,0.9896666407585144,0.043286677449941635,3,2023-07-14 20:07:39.431430,67f29069-1dd9-4381-b83a-f777437c0f63
1cafe96d-5f23-4bae-b3b3-15ae27f1a35d,localhost,1883,0.9819999933242798,0.05786211043596268,3,2023-07-14 20:07:39.476435,67f29069-1dd9-4381-b83a-f777437c0f63
66aad54e-215c-4912-a550-50c7adfe4dcb,localhost,1883,0.9819999933242798,0.048207350075244904,3,2023-07-14 20:07:39.617370,67f29069-1dd9-4381-b83a-f777437c0f63
9f3121fd-7d4d-4d7a-9cb2-0468d63b6f52,localhost,1883,0.9856666922569275,0.059984415769577026,3,2023-07-14 20:07:39.653365,67f29069-1dd9-4381-b83a-f777437c0f63
6ee40a05-c191-4e06-a5f0-05c934558f13,localhost,1883,0.9826666712760925,0.04829109087586403,3,2023-07-14 20:07:39.989020,67f29069-1dd9-4381-b83a-f777437c0f63
56f969a0-12d1-46e9-ac27-6706e6a5fbfb,localhost,1883,0.9866666793823242,0.04545894265174866,3,2023-07-14 20:07:40.161244,67f29069-1dd9-4381-b83a-f777437c0f63
00bf3ee2-fb7b-45df-bc9b-2b061ec95402,localhost,1883,0.9863333106040955,0.049270614981651306,4,2023-07-14 20:07:48.196332,67f29069-1dd9-4381-b83a-f777437c0f63
56f969a0-12d1-46e9-ac27-6706e6a5fbfb,localhost,1883,0.9900000095367432,0.039793144911527634,4,2023-07-14 20:07:48.228326,67f29069-1dd9-4381-b83a-f777437c0f63
76a83e36-3488-4ac0-a9e9-1f5aff89a062,localhost,1883,0.9850000143051147,0.047810766845941544,4,2023-07-14 20:07:48.244328,67f29069-1dd9-4381-b83a-f777437c0f63
1cafe96d-5f23-4bae-b3b3-15ae27f1a35d,localhost,1883,0.9826666712760925,0.05162425711750984,4,2023-07-14 20:07:48.261317,67f29069-1dd9-4381-b83a-f777437c0f63
9f3121fd-7d4d-4d7a-9cb2-0468d63b6f52,localhost,1883,0.9853333234786987,0.04876536503434181,4,2023-07-14 20:07:48.289352,67f29069-1dd9-4381-b83a-f777437c0f63
66aad54e-215c-4912-a550-50c7adfe4dcb,localhost,1883,0.984666645526886,0.05028854310512543,4,2023-07-14 20:07:48.575587,67f29069-1dd9-4381-b83a-f777437c0f63
7c4635c3-5948-4889-8f9a-ea35919d96e2,localhost,1883,0.9893333315849304,0.03814666345715523,4,2023-07-14 20:07:48.639567,67f29069-1dd9-4381-b83a-f777437c0f63
6ee40a05-c191-4e06-a5f0-05c934558f13,localhost,1883,0.9856666922569275,0.046771179884672165,4,2023-07-14 20:07:48.994924,67f29069-1dd9-4381-b83a-f777437c0f63
89c3ec5c-8f98-4166-9e77-cc1409f82b34,localhost,1883,0.9863333106040955,0.04047664999961853,5,2023-07-14 20:07:56.656950,67f29069-1dd9-4381-b83a-f777437c0f63
1cafe96d-5f23-4bae-b3b3-15ae27f1a35d,localhost,1883,0.9926666617393494,0.0296743493527174,5,2023-07-14 20:07:56.668956,67f29069-1dd9-4381-b83a-f777437c0f63
76a83e36-3488-4ac0-a9e9-1f5aff89a062,localhost,1883,0.9853333234786987,0.05135888233780861,5,2023-07-14 20:07:56.752980,67f29069-1dd9-4381-b83a-f777437c0f63
9f3121fd-7d4d-4d7a-9cb2-0468d63b6f52,localhost,1883,0.9893333315849304,0.03732103481888771,5,2023-07-14 20:07:56.760981,67f29069-1dd9-4381-b83a-f777437c0f63
7c4635c3-5948-4889-8f9a-ea35919d96e2,localhost,1883,0.9863333106040955,0.04542029649019241,5,2023-07-14 20:07:56.837986,67f29069-1dd9-4381-b83a-f777437c0f63
56f969a0-12d1-46e9-ac27-6706e6a5fbfb,localhost,1883,0.987666666507721,0.04078971967101097,5,2023-07-14 20:07:56.918992,67f29069-1dd9-4381-b83a-f777437c0f63
66aad54e-215c-4912-a550-50c7adfe4dcb,localhost,1883,0.9850000143051147,0.04942498728632927,5,2023-07-14 20:07:57.686115,67f29069-1dd9-4381-b83a-f777437c0f63
6ee40a05-c191-4e06-a5f0-05c934558f13,localhost,1883,0.9856666922569275,0.045906636863946915,5,2023-07-14 20:07:57.900855,67f29069-1dd9-4381-b83a-f777437c0f63
9f3121fd-7d4d-4d7a-9cb2-0468d63b6f52,localhost,1883,0.9869999885559082,0.040877532213926315,6,2023-07-14 20:08:05.633952,67f29069-1dd9-4381-b83a-f777437c0f63
00bf3ee2-fb7b-45df-bc9b-2b061ec95402,localhost,1883,0.9860000014305115,0.04433666914701462,6,2023-07-14 20:08:05.647966,67f29069-1dd9-4381-b83a-f777437c0f63
76a83e36-3488-4ac0-a9e9-1f5aff89a062,localhost,1883,0.9863333106040955,0.04993503913283348,6,2023-07-14 20:08:05.671950,67f29069-1dd9-4381-b83a-f777437c0f63
56f969a0-12d1-46e9-ac27-6706e6a5fbfb,localhost,1883,0.9903333187103271,0.03938989341259003,6,2023-07-14 20:08:05.845445,67f29069-1dd9-4381-b83a-f777437c0f63
89c3ec5c-8f98-4166-9e77-cc1409f82b34,localhost,1883,0.9829999804496765,0.055602431297302246,6,2023-07-14 20:08:05.895477,67f29069-1dd9-4381-b83a-f777437c0f63
66aad54e-215c-4912-a550-50c7adfe4dcb,localhost,1883,0.987333357334137,0.041311923414468765,6,2023-07-14 20:08:06.239987,67f29069-1dd9-4381-b83a-f777437c0f63
7c4635c3-5948-4889-8f9a-ea35919d96e2,localhost,1883,0.9856666922569275,0.04938102141022682,6,2023-07-14 20:08:06.277988,67f29069-1dd9-4381-b83a-f777437c0f63
6ee40a05-c191-4e06-a5f0-05c934558f13,localhost,1883,0.9863333106040955,0.044285863637924194,6,2023-07-14 20:08:06.660899,67f29069-1dd9-4381-b83a-f777437c0f63
76a83e36-3488-4ac0-a9e9-1f5aff89a062,localhost,1883,0.9860000014305115,0.04408547282218933,7,2023-07-14 20:08:14.145563,67f29069-1dd9-4381-b83a-f777437c0f63
9f3121fd-7d4d-4d7a-9cb2-0468d63b6f52,localhost,1883,0.984000027179718,0.04607728123664856,7,2023-07-14 20:08:14.182578,67f29069-1dd9-4381-b83a-f777437c0f63
00bf3ee2-fb7b-45df-bc9b-2b061ec95402,localhost,1883,0.987666666507721,0.04174463450908661,7,2023-07-14 20:08:14.231567,67f29069-1dd9-4381-b83a-f777437c0f63

89c3ec5c-8f98-4166-9e77-cc1409f82b34,localhost,1883,0.9913333058357239,0.035188257694244385,7,2023-07-14 20:08:14.318567,67f29069-1dd9-4381-b83a-f777437c0f63
7c4635c3-5948-4889-8f9a-ea35919d96e2,localhost,1883,0.9863333106040955,0.04603508487343788,7,2023-07-14 20:08:14.751399,67f29069-1dd9-4381-b83a-f777437c0f63
66aad54e-215c-4912-a550-50c7adfe4dcb,localhost,1883,0.9906666874885559,0.03584541007876396,7,2023-07-14 20:08:15.101233,67f29069-1dd9-4381-b83a-f777437c0f63
6ee40a05-c191-4e06-a5f0-05c934558f13,localhost,1883,0.9853333234786987,0.05074800178408623,7,2023-07-14 20:08:15.809165,67f29069-1dd9-4381-b83a-f777437c0f63
00bf3ee2-fb7b-45df-bc9b-2b061ec95402,localhost,1883,0.9869999885559082,0.037754349410533905,8,2023-07-14 20:08:22.817305,67f29069-1dd9-4381-b83a-f777437c0f63
89c3ec5c-8f98-4166-9e77-cc1409f82b34,localhost,1883,0.9866666793823242,0.04405731335282326,8,2023-07-14 20:08:22.957356,67f29069-1dd9-4381-b83a-f777437c0f63
7c4635c3-5948-4889-8f9a-ea35919d96e2,localhost,1883,0.9903333187103271,0.033304713666439056,8,2023-07-14 20:08:23.010354,67f29069-1dd9-4381-b83a-f777437c0f63
9f3121fd-7d4d-4d7a-9cb2-0468d63b6f52,localhost,1883,0.9879999756813049,0.040641944855451584,8,2023-07-14 20:08:23.039350,67f29069-1dd9-4381-b83a-f777437c0f63
56f969a0-12d1-46e9-ac27-6706e6a5fbfb,localhost,1883,0.9850000143051147,0.053738489747047424,8,2023-07-14 20:08:23.208543,67f29069-1dd9-4381-b83a-f777437c0f63
1cafe96d-5f23-4bae-b3b3-15ae27f1a35d,localhost,1883,0.9879999756813049,0.04021956026554108,8,2023-07-14 20:08:23.599192,67f29069-1dd9-4381-b83a-f777437c0f63
66aad54e-215c-4912-a550-50c7adfe4dcb,localhost,1883,0.9883333444595337,0.045709870755672455,8,2023-07-14 20:08:23.644963,67f29069-1dd9-4381-b83a-f777437c0f63
6ee40a05-c191-4e06-a5f0-05c934558f13,localhost,1883,0.987666666507721,0.04561309888958931,8,2023-07-14 20:08:24.046400,67f29069-1dd9-4381-b83a-f777437c0f63
9f3121fd-7d4d-4d7a-9cb2-0468d63b6f52,localhost,1883,0.9863333106040955,0.04193655773997307,9,2023-07-14 20:08:31.962262,67f29069-1dd9-4381-b83a-f777437c0f63
7c4635c3-5948-4889-8f9a-ea35919d96e2,localhost,1883,0.9893333315849304,0.037687141448259354,9,2023-07-14 20:08:32.156249,67f29069-1dd9-4381-b83a-f777437c0f63
76a83e36-3488-4ac0-a9e9-1f5aff89a062,localhost,1883,0.9913333058357239,0.03577050194144249,9,2023-07-14 20:08:32.196782,67f29069-1dd9-4381-b83a-f777437c0f63
00bf3ee2-fb7b-45df-bc9b-2b061ec95402,localhost,1883,0.9869999885559082,0.04192012920975685,9,2023-07-14 20:08:32.207015,67f29069-1dd9-4381-b83a-f777437c0f63
6ee40a05-c191-4e06-a5f0-05c934558f13,localhost,1883,0.9860000014305115,0.04427192360162735,9,2023-07-14 20:08:32.419574,67f29069-1dd9-4381-b83a-f777437c0f63
89c3ec5c-8f98-4166-9e77-cc1409f82b34,localhost,1883,0.9896666407585144,0.03146439418196678,9,2023-07-14 20:08:33.473562,67f29069-1dd9-4381-b83a-f777437c0f63
393cdce5-0af2-4c23-a74b-71ae95a29d73,localhost,1883,0.7839999794960022,0.6763337254524231,1,2023-07-14 20:10:05.352459,5580a9e0-1732-442e-b470-8aba5475da6a
93bdfde5-11fe-4812-95e0-61a6c0d21268,localhost,1883,0.781333327293396,0.6979053020477295,1,2023-07-14 20:10:05.354460,5580a9e0-1732-442e-b470-8aba5475da6a
b4977805-1aa1-40d0-b591-68a5c3135f20,localhost,1883,0.778333306312561,0.6784841418266296,1,2023-07-14 20:10:05.367459,5580a9e0-1732-442e-b470-8aba5475da6a
53650255-baae-4286-ab38-ee5c2a3470a7,localhost,1883,0.7806666493415833,0.6877708435058594,1,2023-07-14 20:10:05.375466,5580a9e0-1732-442e-b470-8aba5475da6a
505bc480-f565-422f-a75b-fbccff82f1df,localhost,1883,0.7683333158493042,0.7115396857261658,1,2023-07-14 20:10:05.434458,5580a9e0-1732-442e-b470-8aba5475da6a
6172bdbb-5371-42dc-b40c-1d374d6ca9e2,localhost,1883,0.7823333144187927,0.6716750860214233,1,2023-07-14 20:10:05.635460,5580a9e0-1732-442e-b470-8aba5475da6a
f565432a-fe40-4387-847d-4ed31851bc0d,localhost,1883,0.781000018119812,0.6903243660926819,1,2023-07-14 20:10:06.574884,5580a9e0-1732-442e-b470-8aba5475da6a
3d05b3ca-7ef1-4ab0-9b0e-36d5c310982b,localhost,1883,0.7730000019073486,0.7157581448554993,1,2023-07-14 20:10:07.244618,5580a9e0-1732-442e-b470-8aba5475da6a
b4977805-1aa1-40d0-b591-68a5c3135f20,localhost,1883,0.8916666507720947,0.3246038854122162,2,2023-07-14 20:10:14.128631,5580a9e0-1732-442e-b470-8aba5475da6a
505bc480-f565-422f-a75b-fbccff82f1df,localhost,1883,0.8939999938011169,0.3289085328578949,2,2023-07-14 20:10:14.142602,5580a9e0-1732-442e-b470-8aba5475da6a
393cdce5-0af2-4c23-a74b-71ae95a29d73,localhost,1883,0.8999999761581421,0.3162984549999237,2,2023-07-14 20:10:14.192614,5580a9e0-1732-442e-b470-8aba5475da6a
f565432a-fe40-4387-847d-4ed31851bc0d,localhost,1883,0.8993333578109741,0.31610801815986633,2,2023-07-14 20:10:14.235607,5580a9e0-1732-442e-b470-8aba5475da6a
6172bdbb-5371-42dc-b40c-1d374d6ca9e2,localhost,1883,0.9006666541099548,0.32874858379364014,2,2023-07-14 20:10:14.744613,5580a9e0-1732-442e-b470-8aba5475da6a
3d05b3ca-7ef1-4ab0-9b0e-36d5c310982b,localhost,1883,0.9016666412353516,0.3290627598762512,2,2023-07-14 20:10:15.621148,5580a9e0-1732-442e-b470-8aba5475da6a
93bdfde5-11fe-4812-95e0-61a6c0d21268,localhost,1883,0.8970000147819519,0.3518807291984558,2,2023-07-14 20:10:15.696138,5580a9e0-1732-442e-b470-8aba5475da6a
a0c04635-c133-4975-a53b-957fd1218d54,localhost,1883,0.8949999809265137,0.34497931599617004,2,2023-07-14 20:10:16.722675,5580a9e0-1732-442e-b470-8aba5475da6a
b4977805-1aa1-40d0-b591-68a5c3135f20,localhost,1883,0.9183333516120911,0.2612254023551941,3,2023-07-14 20:10:23.687034,5580a9e0-1732-442e-b470-8aba5475da6a
a0c04635-c133-4975-a53b-957fd1218d54,localhost,1883,0.9359999895095825,0.22087112069129944,3,2023-07-14 20:10:23.697216,5580a9e0-1732-442e-b470-8aba5475da6a
f565432a-fe40-4387-847d-4ed31851bc0d,localhost,1883,0.9263333082199097,0.25715717673301697,3,2023-07-14 20:10:23.717346,5580a9e0-1732-442e-b470-8aba5475da6a
93bdfde5-11fe-4812-95e0-61a6c0d21268,localhost,1883,0.9279999732971191,0.23924705386161804,3,2023-07-14 20:10:23.776993,5580a9e0-1732-442e-b470-8aba5475da6a
505bc480-f565-422f-a75b-fbccff82f1df,localhost,1883,0.9300000071525574,0.2500826120376587,3,2023-07-14 20:10:23.788937,5580a9e0-1732-442e-b470-8aba5475da6a
53650255-baae-4286-ab38-ee5c2a3470a7,localhost,1883,0.9240000247955322,0.25293296575546265,3,2023-07-14 20:10:23.833072,5580a9e0-1732-442e-b470-8aba5475da6a
3d05b3ca-7ef1-4ab0-9b0e-36d5c310982b,localhost,1883,0.9269999861717224,0.2672746181488037,3,2023-07-14 20:10:23.916491,5580a9e0-1732-442e-b470-8aba5475da6a
393cdce5-0af2-4c23-a74b-71ae95a29d73,localhost,1883,0.9183333516120911,0.2666420638561249,3,2023-07-14 20:10:24.848483,5580a9e0-1732-442e-b470-8aba5475da6a
f565432a-fe40-4387-847d-4ed31851bc0d,localhost,1883,0.9346666932106018,0.22147534787654877,4,2023-07-14 20:10:31.881767,5580a9e0-1732-442e-b470-8aba5475da6a
b4977805-1aa1-40d0-b591-68a5c3135f20,localhost,1883,0.9346666932106018,0.22392891347408295,4,2023-07-14 20:10:31.920146,5580a9e0-1732-442e-b470-8aba5475da6a
505bc480-f565-422f-a75b-fbccff82f1df,localhost,1883,0.9446666836738586,0.18558140099048615,4,2023-07-14 20:10:31.940229,5580a9e0-1732-442e-b470-8aba5475da6a
53650255-baae-4286-ab38-ee5c2a3470a7,localhost,1883,0.940666675567627,0.20100459456443787,4,2023-07-14 20:10:31.985569,5580a9e0-1732-442e-b470-8aba5475da6a
93bdfde5-11fe-4812-95e0-61a6c0d21268,localhost,1883,0.9363333582878113,0.22087867558002472,4,2023-07-14 20:10:32.143788,5580a9e0-1732-442e-b470-8aba5475da6a
a0c04635-c133-4975-a53b-957fd1218d54,localhost,1883,0.937666654586792,0.20231205224990845,4,2023-07-14 20:10:33.504724,5580a9e0-1732-442e-b470-8aba5475da6a
6172bdbb-5371-42dc-b40c-1d374d6ca9e2,localhost,1883,0.9353333115577698,0.2286541908979416,4,2023-07-14 20:10:33.619698,5580a9e0-1732-442e-b470-8aba5475da6a
3d05b3ca-7ef1-4ab0-9b0e-36d5c310982b,localhost,1883,0.9356666803359985,0.2070314884185791,4,2023-07-14 20:10:33.749053,5580a9e0-1732-442e-b470-8aba5475da6a
b4977805-1aa1-40d0-b591-68a5c3135f20,localhost,1883,0.9509999752044678,0.1735551506280899,5,2023-07-14 20:10:40.442811,5580a9e0-1732-442e-b470-8aba5475da6a
393cdce5-0af2-4c23-a74b-71ae95a29d73,localhost,1883,0.9369999766349792,0.20842966437339783,5,2023-07-14 20:10:40.462815,5580a9e0-1732-442e-b470-8aba5475da6a
a0c04635-c133-4975-a53b-957fd1218d54,localhost,1883,0.9413333535194397,0.18869134783744812,5,2023-07-14 20:10:40.475819,5580a9e0-1732-442e-b470-8aba5475da6a
505bc480-f565-422f-a75b-fbccff82f1df,localhost,1883,0.9453333616256714,0.1756378710269928,5,2023-07-14 20:10:40.481805,5580a9e0-1732-442e-b470-8aba5475da6a
93bdfde5-11fe-4812-95e0-61a6c0d21268,localhost,1883,0.9483333230018616,0.18463963270187378,5,2023-07-14 20:10:42.385896,5580a9e0-1732-442e-b470-8aba5475da6a
53650255-baae-4286-ab38-ee5c2a3470a7,localhost,1883,0.940666675567627,0.20011602342128754,5,2023-07-14 20:10:42.456557,5580a9e0-1732-442e-b470-8aba5475da6a
6172bdbb-5371-42dc-b40c-1d374d6ca9e2,localhost,1883,0.9463333487510681,0.17156872153282166,5,2023-07-14 20:10:42.500279,5580a9e0-1732-442e-b470-8aba5475da6a
3d05b3ca-7ef1-4ab0-9b0e-36d5c310982b,localhost,1883,0.9399999976158142,0.19055360555648804,5,2023-07-14 20:10:42.523929,5580a9e0-1732-442e-b470-8aba5475da6a
505bc480-f565-422f-a75b-fbccff82f1df,localhost,1883,0.9559999704360962,0.146284818649292,6,2023-07-14 20:10:49.669249,5580a9e0-1732-442e-b470-8aba5475da6a
a0c04635-c133-4975-a53b-957fd1218d54,localhost,1883,0.9520000219345093,0.15979740023612976,6,2023-07-14 20:10:49.754257,5580a9e0-1732-442e-b470-8aba5475da6a
393cdce5-0af2-4c23-a74b-71ae95a29d73,localhost,1883,0.9513333439826965,0.1729438453912735,6,2023-07-14 20:10:49.802256,5580a9e0-1732-442e-b470-8aba5475da6a
f565432a-fe40-4387-847d-4ed31851bc0d,localhost,1883,0.9573333263397217,0.1477409303188324,6,2023-07-14 20:10:49.850256,5580a9e0-1732-442e-b470-8aba5475da6a
53650255-baae-4286-ab38-ee5c2a3470a7,localhost,1883,0.9470000267028809,0.16474564373493195,6,2023-07-14 20:10:49.970251,5580a9e0-1732-442e-b470-8aba5475da6a
6172bdbb-5371-42dc-b40c-1d374d6ca9e2,localhost,1883,0.9543333053588867,0.15259718894958496,6,2023-07-14 20:10:50.821262,5580a9e0-1732-442e-b470-8aba5475da6a
93bdfde5-11fe-4812-95e0-61a6c0d21268,localhost,1883,0.9513333439826965,0.15082266926765442,6,2023-07-14 20:10:51.275168,5580a9e0-1732-442e-b470-8aba5475da6a
3d05b3ca-7ef1-4ab0-9b0e-36d5c310982b,localhost,1883,0.9606666564941406,0.13859543204307556,6,2023-07-14 20:10:51.763599,5580a9e0-1732-442e-b470-8aba5475da6a
b4977805-1aa1-40d0-b591-68a5c3135f20,localhost,1883,0.9549999833106995,0.15185612440109253,7,2023-07-14 20:10:58.965232,5580a9e0-1732-442e-b470-8aba5475da6a
505bc480-f565-422f-a75b-fbccff82f1df,localhost,1883,0.9576666951179504,0.13084660470485687,7,2023-07-14 20:10:58.966231,5580a9e0-1732-442e-b470-8aba5475da6a
f565432a-fe40-4387-847d-4ed31851bc0d,localhost,1883,0.9559999704360962,0.1387554556131363,7,2023-07-14 20:10:58.991223,5580a9e0-1732-442e-b470-8aba5475da6a
93bdfde5-11fe-4812-95e0-61a6c0d21268,localhost,1883,0.9583333134651184,0.13283050060272217,7,2023-07-14 20:10:59.033215,5580a9e0-1732-442e-b470-8aba5475da6a
53650255-baae-4286-ab38-ee5c2a3470a7,localhost,1883,0.9610000252723694,0.14525969326496124,7,2023-07-14 20:10:59.097226,5580a9e0-1732-442e-b470-8aba5475da6a
3d05b3ca-7ef1-4ab0-9b0e-36d5c310982b,localhost,1883,0.9483333230018616,0.17236222326755524,7,2023-07-14 20:10:59.963158,5580a9e0-1732-442e-b470-8aba5475da6a
6172bdbb-5371-42dc-b40c-1d374d6ca9e2,localhost,1883,0.9583333134651184,0.1341809779405594,7,2023-07-14 20:11:00.316161,5580a9e0-1732-442e-b470-8aba5475da6a
505bc480-f565-422f-a75b-fbccff82f1df,localhost,1883,0.9570000171661377,0.13055036962032318,8,2023-07-14 20:11:07.588969,5580a9e0-1732-442e-b470-8aba5475da6a
a0c04635-c133-4975-a53b-957fd1218d54,localhost,1883,0.9616666436195374,0.12848390638828278,8,2023-07-14 20:11:07.571935,5580a9e0-1732-442e-b470-8aba5475da6a
b4977805-1aa1-40d0-b591-68a5c3135f20,localhost,1883,0.9649999737739563,0.11889650672674179,8,2023-07-14 20:11:07.597933,5580a9e0-1732-442e-b470-8aba5475da6a
f565432a-fe40-4387-847d-4ed31851bc0d,localhost,1883,0.9639999866485596,0.11948630958795547,8,2023-07-14 20:11:07.659940,5580a9e0-1732-442e-b470-8aba5475da6a
53650255-baae-4286-ab38-ee5c2a3470a7,localhost,1883,0.9606666564941406,0.12469343841075897,8,2023-07-14 20:11:07.865418,5580a9e0-1732-442e-b470-8aba5475da6a
393cdce5-0af2-4c23-a74b-71ae95a29d73,localhost,1883,0.9559999704360962,0.13923071324825287,8,2023-07-14 20:11:08.176430,5580a9e0-1732-442e-b470-8aba5475da6a
3d05b3ca-7ef1-4ab0-9b0e-36d5c310982b,localhost,1883,0.9596666693687439,0.1305200755596161,8,2023-07-14 20:11:08.269415,5580a9e0-1732-442e-b470-8aba5475da6a
6172bdbb-5371-42dc-b40c-1d374d6ca9e2,localhost,1883,0.9629999995231628,0.12379013001918793,8,2023-07-14 20:11:08.643412,5580a9e0-1732-442e-b470-8aba5475da6a
